"area","year","date","stand_number","plot","surveyer","nearest_tract","productivity","north","east","pct","half_height","pine_undamaged","pine_stems","pine_winter_damage_stems","proportion_pine_damage_winter","spruce_undamaged","spruce_stems","spruce_damaged","downy_total","downy_height","downy_damage","silver_total","silver_height","silver_damage","rowan_total","rowan_height","rowan_damage","aspen_total","aspen_height","aspen_damage","salix_total","salix_height","salix_damage","oak_total","oak_height","oak_damage","moose_pellets","red_deer_pellets","small_deer_pellets","reindeer_pellets","wild_boar","downy_damage_N","silver_damage_N","rowan_damage_N","aspen_damage_N","salix_damage_N","oak_damage_N","coord_type","east_orig","north_orig","coord_type_fixed","north_model","north_model_c"
"ÖsterMalma",2024,"2024-04-07","102","5","LP","23","gr",58.9744968333333,16.9017528333333,"N",1.3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,1.6,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,"wgs84_ok",16.9017528333333,58.9744968333333,"wgs84",58.9744968333333,-3.16531147023647
"ÖsterMalma",2024,"2024-04-07","102","6","LP","23","gr",58.9745188333333,16.9021845,"N",1.4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,10,2.5,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,"wgs84_ok",16.9021845,58.9745188333333,"wgs84",58.9745188333333,-3.16528947023647
"ÖsterMalma",2024,"2024-04-07","102","7","LP","23","gr",58.9745383333333,16.9026046666667,"N",1.4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,40,4,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,63,NA,NA,NA,NA,"wgs84_ok",16.9026046666667,58.9745383333333,"wgs84",58.9745383333333,-3.16526997023647
"ÖsterMalma",2024,"2024-04-07","102","8","LP","23","gr",58.9746536666667,16.9029353333333,"N",0.3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2.6,"76_100",NA,NA,NA,NA,NA,NA,1,0.3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,88,NA,NA,NA,NA,"wgs84_ok",16.9029353333333,58.9746536666667,"wgs84",58.9746536666667,-3.16515463690308
"ÖsterMalma",2024,"2024-04-07","102","9","LP","23","gr",58.974702,16.9031975,"N",1.3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,10,1.4,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,"wgs84_ok",16.9031975,58.974702,"wgs84",58.974702,-3.16510630356977
"ÖsterMalma",2024,"2024-04-07","102","10","LP","23","gr",58.9751133333333,16.9034228333333,NA,NA,NA,NA,NA,NA,15,23,NA,NA,NA,NA,4,0.9,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,38,NA,NA,NA,NA,"wgs84_ok",16.9034228333333,58.9751133333333,"wgs84",58.9751133333333,-3.16469497023648
"ÖsterMalma",2024,"2024-04-07","3_4","1","LP","25","gr",58.9599463333333,16.9065593333333,"N",0.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,19,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9065593333333,58.9599463333333,"wgs84",58.9599463333333,-3.17986197023647
"ÖsterMalma",2024,"2024-04-07","3_4","2","LP","25","gr",58.9599205,16.9069,"N",1.3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9069,58.9599205,"wgs84",58.9599205,-3.17988780356977
"ÖsterMalma",2024,"2024-04-07","3_4","10","LP","25","bb",58.9590105,16.9069126666667,"N",1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9069126666667,58.9590105,"wgs84",58.9590105,-3.18079780356977
"ÖsterMalma",2024,"2024-04-07","3_4","9","LP","25","bb",58.9589708333333,16.907319,"N",0.3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.907319,58.9589708333333,"wgs84",58.9589708333333,-3.18083747023648
"ÖsterMalma",2024,"2024-04-07","3_4","8","LP","25",NA,58.9588695,16.9075135,"N",1.1,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,"76_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,88,NA,NA,NA,NA,"wgs84_ok",16.9075135,58.9588695,"wgs84",58.9588695,-3.18093880356977
"ÖsterMalma",2024,"2024-04-07","3_4","3","LP","25","lgn",58.9599461666667,16.9076933333333,"N",0.3,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9076933333333,58.9599461666667,"wgs84",58.9599461666667,-3.17986213690308
"ÖsterMalma",2024,"2024-04-07","3_4","7","LP","25","bb",58.9591785,16.9080716666667,"N",0.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9080716666667,58.9591785,"wgs84",58.9591785,-3.18062980356977
"ÖsterMalma",2024,"2024-04-07","3_4","6","LP","25","bb",58.9593663333333,16.908339,"N",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.908339,58.9593663333333,"wgs84",58.9593663333333,-3.18044197023647
"ÖsterMalma",2024,"2024-04-07","3_4","4","LP","25","lgn",58.9598923333333,16.9084966666667,"N",0.3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9084966666667,58.9598923333333,"wgs84",58.9598923333333,-3.17991597023647
"ÖsterMalma",2024,"2024-04-07","3_4","5","LP","25","bb",58.9596505,16.9088058333333,"N",1,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9088058333333,58.9596505,"wgs84",58.9596505,-3.18015780356977
"ÖsterMalma",2024,"2024-04-07","5_1","10","EB","01","bb",58.8503341666667,16.9133253333333,"N",1.3,1,2,NA,0,3,3,NA,NA,NA,NA,10,2,"ol",NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9133253333333,58.8503341666667,"wgs84",58.8503341666667,-3.28947413690307
"ÖsterMalma",2024,"2024-04-07","5_1","1","EB","01","gr",58.8513915,16.9135835,"N",1.2,NA,1,NA,0,2,2,NA,NA,NA,NA,17,3.3,"≤10",NA,NA,NA,16,1,NA,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9135835,58.8513915,"wgs84",58.8513915,-3.28841680356977
"ÖsterMalma",2024,"2024-04-07","5_1","9","EB","01",NA,58.8502586666667,16.913607,"Y",1.6,NA,4,NA,0,1,2,NA,NA,NA,NA,19,5,"≤10",NA,NA,NA,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.913607,58.8502586666667,"wgs84",58.8502586666667,-3.28954963690308
"ÖsterMalma",2024,"2024-04-07","5_1","2","EB","01","bb",58.8513835,16.9140496666667,"N",1.1,NA,1,NA,0,2,2,NA,NA,NA,NA,15,3.9,"≤10",NA,NA,NA,NA,NA,NA,1,0.3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9140496666667,58.8513835,"wgs84",58.8513835,-3.28842480356978
"ÖsterMalma",2024,"2024-04-07","5_1","3","EB","01","bb",58.8512443333333,16.9141721666667,"N",1.9,NA,1,1,100,4,4,NA,NA,NA,NA,5,5,"≤10",NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9141721666667,58.8512443333333,"wgs84",58.8512443333333,-3.28856397023647
"ÖsterMalma",2024,"2024-04-07","5_1","4","EB","01","bb",58.8510023333333,16.9143493333333,"Y",2.5,NA,NA,NA,NA,3,4,NA,NA,NA,NA,17,2.4,"≤10",NA,NA,NA,9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9143493333333,58.8510023333333,"wgs84",58.8510023333333,-3.28880597023647
"ÖsterMalma",2024,"2024-04-07","5_1","5","EB","01","lgn",58.8507518333333,16.9145911666667,"N",0.7,NA,1,NA,0,1,1,NA,NA,NA,NA,10,3.5,"ol",NA,NA,NA,6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9145911666667,58.8507518333333,"wgs84",58.8507518333333,-3.28905647023647
"ÖsterMalma",2024,"2024-04-07","5_1","8","EB","01","bb",58.8501305,16.9146006666667,"Y",0.8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,4,"≤10",NA,NA,NA,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9146006666667,58.8501305,"wgs84",58.8501305,-3.28967780356977
"ÖsterMalma",2024,"2024-04-07","5_1","7","EB","01","bb",58.8503908333333,16.9147076666667,"N",1.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,22,5.5,"≤10",NA,NA,NA,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9147076666667,58.8503908333333,"wgs84",58.8503908333333,-3.28941747023647
"ÖsterMalma",2024,"2024-04-07","5_1","6","EB","01","bb",58.8505933333333,16.914732,"N",0.8,3,3,NA,0,1,2,NA,NA,NA,NA,15,4,"≤10",NA,NA,NA,7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.914732,58.8505933333333,"wgs84",58.8505933333333,-3.28921497023647
"ÖsterMalma",2024,"2024-04-13","7_2","9","LP","01","lgn",58.860962,16.9610305,"N",0.3,NA,2,NA,0,NA,NA,NA,NA,NA,NA,21,5,"76_100",NA,NA,NA,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,88,NA,NA,NA,NA,"wgs84_ok",16.9610305,58.860962,"wgs84",58.860962,-3.27884630356977
"ÖsterMalma",2024,"2024-04-13","7_2","1","LP","01","gr",58.8595903333333,16.9612201666667,"N",1.6,NA,NA,NA,NA,4,4,NA,NA,NA,NA,6,3.6,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,38,NA,NA,NA,NA,"wgs84_ok",16.9612201666667,58.8595903333333,"wgs84",58.8595903333333,-3.28021797023647
"ÖsterMalma",2024,"2024-04-13","7_2","8","LP","01","lgn",58.8607888333333,16.9612318333333,"N",0.4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"51_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,63,NA,NA,NA,NA,"wgs84_ok",16.9612318333333,58.8607888333333,"wgs84",58.8607888333333,-3.27901947023647
"ÖsterMalma",2024,"2024-04-13","7_2","2","LP","01","gr",58.8597643333333,16.9612636666667,"N",2.8,NA,NA,NA,NA,1,4,NA,NA,NA,NA,13,3.2,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_ok",16.9612636666667,58.8597643333333,"wgs84",58.8597643333333,-3.28004397023647
"ÖsterMalma",2024,"2024-04-13","7_2","7","LP","01","lgn",58.8606258333333,16.9613306666667,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9613306666667,58.8606258333333,"wgs84",58.8606258333333,-3.27918247023647
"ÖsterMalma",2024,"2024-04-13","7_2","3","LP","01","gr",58.859935,16.961351,"N",2.3,NA,NA,NA,NA,0,5,NA,NA,NA,NA,15,5,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_ok",16.961351,58.859935,"wgs84",58.859935,-3.27987330356977
"ÖsterMalma",2024,"2024-04-13","7_2","4","LP","01","gr",58.8601521666667,16.9613541666667,"N",1.5,NA,NA,NA,NA,5,6,NA,NA,NA,NA,28,4.2,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_ok",16.9613541666667,58.8601521666667,"wgs84",58.8601521666667,-3.27965613690307
"ÖsterMalma",2024,"2024-04-13","7_2","5","LP","01","gr",58.8602873333333,16.9614001666667,"N",0.7,NA,10,NA,100,3,3,NA,NA,NA,NA,13,4.7,"11_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_ok",16.9614001666667,58.8602873333333,"wgs84",58.8602873333333,-3.27952097023648
"ÖsterMalma",2024,"2024-04-13","7_2","10","LP","01","lgn",58.8609896666667,16.961417,"N",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.961417,58.8609896666667,"wgs84",58.8609896666667,-3.27881863690308
"ÖsterMalma",2024,"2024-04-13","7_2","6","LP","01","bb",58.8604685,16.9614375,"N",0.7,NA,2,1,50,0,1,NA,NA,NA,NA,24,4.3,"26_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1,NA,38,NA,NA,NA,NA,"wgs84_ok",16.9614375,58.8604685,"wgs84",58.8604685,-3.27933980356977
"ÖsterMalma",2024,"2024-04-13","L001","10","LP","11","bb",58.9127085,16.9643956666667,"N",2,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,"11_25",NA,NA,NA,9,0.9,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,18,NA,NA,NA,NA,"wgs84_ok",16.9643956666667,58.9127085,"wgs84",58.9127085,-3.22709980356977
"ÖsterMalma",2024,"2024-04-13","L001","9","LP","11","bb",58.9128593333333,16.9646506666667,"N",1.5,NA,6,NA,66.6666666666667,1,1,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9646506666667,58.9128593333333,"wgs84",58.9128593333333,-3.22694897023647
"ÖsterMalma",2024,"2024-04-13","L001","8","LP","11","bb",58.9129851666667,16.9648686666667,NA,1.6,NA,4,NA,50,NA,NA,NA,NA,NA,NA,9,0.4,"≤10",NA,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9648686666667,58.9129851666667,"wgs84",58.9129851666667,-3.22682313690307
"ÖsterMalma",2024,"2024-04-12","8 ny","1","SG","1","bb",58.8540413882843,16.965075014627,"Y",0.7,2,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.965075014627,58.8540413882843,"wgs84",58.8540413882843,-3.28576691528547
"ÖsterMalma",2024,"2024-04-13","L001","7","LP","11","bb",58.9131295,16.9650915,"N",1.6,2,3,NA,0,1,2,NA,NA,NA,NA,1,4.3,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9650915,58.9131295,"wgs84",58.9131295,-3.22667880356978
"ÖsterMalma",2024,"2024-04-13","L001","6","LP","11","bb",58.9132465,16.9653358333333,"N",1.6,2,4,NA,25,1,2,NA,NA,NA,NA,2,1.3,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9653358333333,58.9132465,"wgs84",58.9132465,-3.22656180356977
"ÖsterMalma",2024,"2024-04-12","8 ny","2","SG","1","bb",58.8540049363113,16.9653549677331,"N",0.6,1,2,NA,50,1,1,NA,NA,NA,NA,6,1.1,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9653549677331,58.8540049363113,"wgs84",58.8540049363113,-3.28580336725847
"ÖsterMalma",2024,"2024-04-12","8 ny","3","SG","1","bb",58.8539997170737,16.9655769284632,"N",0.6,1,1,NA,0,NA,NA,NA,NA,NA,NA,16,1.3,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9655769284632,58.8539997170737,"wgs84",58.8539997170737,-3.28580858649607
"ÖsterMalma",2024,"2024-04-13","L001","5","LP","11","bb",58.9133805,16.9655778333333,"N",2,2,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"≤10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,"wgs84_ok",16.9655778333333,58.9133805,"wgs84",58.9133805,-3.22642780356977
"ÖsterMalma",2024,"2024-04-13","L001","4","LP","11","lgn",58.9135096666667,16.9658151666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9658151666667,58.9135096666667,"wgs84",58.9135096666667,-3.22629863690307
"ÖsterMalma",2024,"2024-04-12","8 ny","4","SG","1","bb",58.8539208712737,16.9659822813276,"N",0.6,NA,6,1,100,NA,NA,NA,1,0.4,"ol",2,1.4,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9659822813276,58.8539208712737,"wgs84",58.8539208712737,-3.28588743229607
"ÖsterMalma",2024,"2024-04-13","L001","3","LP","11","bb",58.9136098333333,16.9660576666667,"N",1.5,6,7,NA,14.2857142857143,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9660576666667,58.9136098333333,"wgs84",58.9136098333333,-3.22619847023648
"ÖsterMalma",2024,"2024-04-12","8 ny","5","SG","1","bb",58.8538595914545,16.9662836814483,"N",0.5,1,5,NA,80,NA,NA,NA,NA,NA,NA,14,1.4,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9662836814483,58.8538595914545,"wgs84",58.8538595914545,-3.28594871211527
"ÖsterMalma",2024,"2024-04-13","L001","2","LP","11","bb",58.9137408333333,16.9663153333333,"N",1.1,5,5,NA,0,2,2,NA,NA,NA,NA,1,1.3,NA,NA,NA,NA,2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9663153333333,58.9137408333333,"wgs84",58.9137408333333,-3.22606747023647
"ÖsterMalma",2024,"2024-04-13","L001","1","LP","11","lgn",58.9138876666667,16.9665381666667,"N",1.4,4,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"51_75",NA,NA,NA,36,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,63,NA,NA,NA,NA,"wgs84_ok",16.9665381666667,58.9138876666667,"wgs84",58.9138876666667,-3.22592063690307
"ÖsterMalma",2024,"2024-04-12","8 ny","10","SG","1","bb",58.8534923491715,16.9665417365355,"N",0.6,NA,2,NA,50,NA,NA,NA,NA,NA,NA,21,1.7,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9665417365355,58.8534923491715,"wgs84",58.8534923491715,-3.28631595439827
"ÖsterMalma",2024,"2024-04-12","8 ny","6","SG","1","bb",58.8538037918662,16.9665595109061,"N",0.6,2,7,NA,14.2857142857143,NA,NA,NA,NA,NA,NA,30,1.2,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9665595109061,58.8538037918662,"wgs84",58.8538037918662,-3.28600451170357
"ÖsterMalma",2024,"2024-04-12","8 ny","7","SG","1","bb",58.8536812525098,16.9667636970189,"N",0.5,2,5,NA,40,2,2,NA,NA,NA,NA,23,1.3,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9667636970189,58.8536812525098,"wgs84",58.8536812525098,-3.28612705105997
"ÖsterMalma",2024,"2024-04-12","8 ny","9","SG","1","bb",58.8534332453011,16.9668747253426,"N",0.6,NA,4,NA,50,1,1,NA,NA,NA,NA,38,1.8,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9668747253426,58.8534332453011,"wgs84",58.8534332453011,-3.28637505826867
"ÖsterMalma",2024,"2024-04-12","8 ny","8","SG","1","bb",58.8535633866221,16.9669396598886,"N",0.3,1,5,NA,20,NA,NA,NA,NA,NA,NA,24,1.5,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9669396598886,58.8535633866221,"wgs84",58.8535633866221,-3.28624491694767
"ÖsterMalma",2024,"2024-04-12","9_1","1","SG","1","lgn",58.8582819996703,16.9811655109509,"N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"wgs84_ok",16.9811655109509,58.8582819996703,"wgs84",58.8582819996703,-3.28152630389948
"ÖsterMalma",2024,"2024-04-12","9_1","9","SG","1","lgn",58.8586110832941,16.9812048240677,"N",0.9,NA,5,NA,80,3,3,NA,NA,NA,NA,9,3.6,"ol",NA,NA,NA,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9812048240677,58.8586110832941,"wgs84",58.8586110832941,-3.28119722027567
"ÖsterMalma",2024,"2024-04-12","9_1","10","SG","1","lgn",58.8583753299687,16.9814291930327,"N",0.9,NA,1,NA,100,NA,NA,NA,NA,NA,NA,3,1.8,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9814291930327,58.8583753299687,"wgs84",58.8583753299687,-3.28143297360107
"ÖsterMalma",2024,"2024-04-12","9_1","3","SG","1","lgn",58.8581453988479,16.9815508052576,"N",0.9,NA,10,2,90,1,1,NA,NA,NA,NA,6,2.9,"ol",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9815508052576,58.8581453988479,"wgs84",58.8581453988479,-3.28166290472187
"ÖsterMalma",2024,"2024-04-12","9_1","2","SG","1","lgn",58.8581418329011,16.9815609743169,"N",1.5,NA,9,1,77.7777777777778,1,1,NA,NA,NA,NA,2,0.6,"ol",NA,NA,NA,1,1.2,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9815609743169,58.8581418329011,"wgs84",58.8581418329011,-3.28166647066868
"ÖsterMalma",2024,"2024-04-12","9_1","8","SG","1","lgn",58.8585380790616,16.9817083834523,"N",1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.1,"ol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9817083834523,58.8585380790616,"wgs84",58.8585380790616,-3.28127022450817
"ÖsterMalma",2024,"2024-04-12","9_1","7","SG","1","lgn",58.8584091189782,16.9818813469844,"N",1,1,3,1,66.6666666666667,3,3,NA,NA,NA,NA,NA,NA,"ol",NA,NA,NA,5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9818813469844,58.8584091189782,"wgs84",58.8584091189782,-3.28139918459157
"ÖsterMalma",2024,"2024-04-12","9_1","4","SG","1","lgn",58.8580941300157,16.9821575351238,"N",1.2,1,2,NA,50,NA,NA,NA,NA,NA,NA,7,1.8,"ol",NA,NA,NA,3,0.8,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9821575351238,58.8580941300157,"wgs84",58.8580941300157,-3.28171417355407
"ÖsterMalma",2024,"2024-04-12","9_1","6","SG","1","lgn",58.8584092341992,16.9823292115224,"N",2.2,4,5,NA,0,NA,NA,NA,NA,NA,NA,4,1.8,NA,NA,NA,NA,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"wgs84_ok",16.9823292115224,58.8584092341992,"wgs84",58.8584092341992,-3.28139906937057
